CONTIG	START	END	LOG2_COPY_RATIO
chr20	31436727	31437226	1.215926455
chr20	31548691	31549190	1.955604145
chr20	31571330	31571829	0.932245936
chr20	31571830	31572005	0.807862615
chr20	31572654	31573153	1.103677942
chr20	31573154	31573241	1.150700371
chr20	31573291	31573790	0.846826177
chr20	31573791	31573959	0.498197713
chr20	31575215	31575714	1.151743745
chr20	31577175	31577674	0.853084216
chr20	31583174	31583673	0.913382904
chr20	31583674	31583783	0.739334779
chr20	31583879	31584378	1.009592722
chr20	31585193	31585692	0.768907915
chr20	31587629	31588128	1.063062491
chr20	31588767	31589266	0.935618311
chr20	31590142	31590566	0.942425368
chr20	31590567	31590975	0.8133548
chr20	31591819	31592318	0.864247136
chr20	31596096	31596595	0.987495457
chr20	31598579	31599078	0.961979274
chr20	31600358	31600857	0.999449104
chr20	31600858	31600963	0.969631324
chr20	31601365	31601864	1.10371116
chr20	31601865	31602012	1.278674234
chr20	31602991	31603490	1.102453053
chr20	31604597	31605096	0.987363112
chr20	31605814	31606299	1.06743814
chr20	31606300	31606747	1.116446484
chr20	31606748	31607153	0.793488408
chr20	31607154	31607653	0.987302474
chr20	31607654	31607806	1.609469985
chr20	31607883	31608274	0.935394947
chr20	31608275	31608643	1.037035657
chr20	31608836	31609335	1.274733841
chr20	31609340	31609839	1.057371709
chr20	31610897	31611396	1.185606191
chr20	31611397	31611759	2.206126026
chr20	31619203	31619702	1.280651051
chr20	31620539	31621038	0.995574045
chr20	31621039	31621139	0.95313519
chr20	31621741	31622240	0.864929775
chr20	31622241	31622332	0.944489677
chr20	31622333	31622802	0.970853712
chr20	31622803	31623183	0.993647076
chr20	31623184	31623683	0.913167173
chr20	31624000	31624499	1.080944158
chr20	31625117	31625616	1.029725812
chr20	31625617	31625794	1.167641734
chr20	31626464	31626960	0.778928448
chr20	31626961	31627460	1.091320821
chr20	31627806	31628305	1.052861356
chr20	31629525	31630024	0.875408784
chr20	31630370	31630869	0.789649331
chr20	31630891	31631390	1.106446194
chr20	31631570	31632069	0.957987683
chr20	31642886	31643385	1.139877964
chr20	31643386	31643603	0.752455746
chr20	31644097	31644596	0.890074337
chr20	31644597	31644754	1.210091042
chr20	31646933	31647432	1.072217132
chr20	31647493	31647992	0.991432995
chr20	31649323	31649822	1.023348608
chr20	31651170	31651669	1.022724405
chr20	31652012	31652412	0.975082694
chr20	31652413	31652901	0.837713583
chr20	31654379	31654878	0.915814495
chr20	31656358	31656857	1.044124399
chr20	31656858	31657029	1.594817778
chr20	31657443	31657942	0.827669142
chr20	31658808	31659307	1.000770337
chr20	31659659	31660158	0.952634731
chr20	31660159	31660223	1.356545332
chr20	31660272	31660771	0.737167132
chr20	31661131	31661630	0.995469883
chr20	31670493	31670989	0.936255562
chr20	31670990	31671489	1.020936195
chr20	31671490	31671930	1.061935286
chr20	31672447	31672946	1.009310873
chr20	31673576	31674075	0.951440616
chr20	31674076	31674220	1.18907415
chr20	31676521	31677020	0.887959196
chr20	31677021	31677069	1.476971098
chr20	31677070	31677569	1.176646802
chr20	31678263	31678762	0.864980403
chr20	31680013	31680512	1.112471585
chr20	31680513	31680714	1.493200246
chr20	31682655	31683154	0.910136503
chr20	31685172	31685671	1.067365187
chr20	31685672	31685843	1.252201287
chr20	31687981	31688480	0.830412682
chr20	31690527	31691026	0.821417305
chr20	31692365	31692864	1.002167121
chr20	31695299	31695798	1.046101543
chr20	31695799	31695876	1.224959813
chr20	31698969	31699468	0.968331717
chr20	31755714	31756213	2.018933406
chr20	31756686	31757185	1.092203512
chr20	31757186	31757358	1.424419565
chr20	31760487	31760986	0.982674904
chr20	31760987	31761132	0.851581806
chr20	31761634	31762133	0.948479552
chr20	31762134	31762242	1.016303527
chr20	31762962	31763461	1.194922601
chr20	31763462	31763615	1.561265172
chr20	31765702	31766201	1.166256783
chr20	31767159	31767658	1.14457762
chr20	31768075	31768574	1.014595453
chr20	31785753	31786252	0.941737659
chr20	31786870	31787369	1.023557853
chr20	31789087	31789586	1.099560811
chr20	31790067	31790566	0.919490077
chr20	31790567	31790717	1.268657136
chr20	31792678	31793177	1.019106684
chr20	31804865	31805364	1.160560041
chr20	31805365	31805719	1.229409312
chr20	31811366	31811865	0.998168557
chr20	31811866	31811963	1.068288217
chr20	31811964	31812463	0.826317373
chr20	31812653	31813152	0.919590155
chr20	31813153	31813303	1.479912249
chr20	31813961	31814460	0.974006697
chr20	31814461	31814515	1.29622065
chr20	31814516	31815015	0.893601639
chr20	31815093	31815592	1.041400032
chr20	31825252	31825751	0.948806744
chr20	31825769	31826268	1.228650795
chr20	31827358	31827857	0.785791727
chr20	31827858	31827877	1.612666937
chr20	31827878	31828377	1.075840929
chr20	31828940	31829439	1.023406703
chr20	31829440	31829525	0.239584934
chr20	31829611	31830108	1.063291976
chr20	31830109	31830608	0.915210267
chr20	31873588	31874087	0.885813178
chr20	31874088	31874244	0.640074062
chr20	31876296	31876795	0.947718987
chr20	31877440	31877939	0.971044003
chr20	31878512	31879011	0.848508002
chr20	31879462	31879961	1.068024366
chr20	31885080	31885579	0.857439897
chr20	31887454	31887953	0.821870606
chr20	31888788	31889287	0.983092497
chr20	31889288	31889468	1.395737284
chr20	31889914	31890413	0.9553002
chr20	31890414	31890468	0.614736857
chr20	31890471	31890970	0.844323439
chr20	31890971	31891130	1.246311498
chr20	31891513	31892012	1.03821503
chr20	31892401	31892900	1.027655853
chr20	31893557	31894056	0.828780267
chr20	31894466	31894965	0.882339576
chr20	31897263	31897762	0.86800537
chr20	31946394	31946893	0.987942188
chr20	31946894	31947179	0.958158001
chr20	31947906	31948405	1.217401037
chr20	31948406	31948547	1.171817832
chr20	31954414	31954913	1.037803191
chr20	31954914	31955064	1.211387006
chr20	31958054	31958553	1.092274103
chr20	31958554	31958685	1.343995182
chr20	31960197	31960696	0.916048824
chr20	31961670	31962169	1.202324714
chr20	31967016	31967515	0.982710747
chr20	31967516	31967747	1.016279819
chr20	31973205	31973704	0.854561445
chr20	31974878	31975377	1.038992939
chr20	31975378	31975589	1.189701407
chr20	31979697	31980196	1.067609361
chr20	31981587	31982086	0.952842114
chr20	31982568	31983067	0.985713457
chr20	31984316	31984815	1.136343149
chr20	31984816	31985140	1.161296836
chr20	31996012	31996455	1.141550941
chr20	31996456	31996944	0.938263514
chr20	31997690	31998189	0.56163076
chr20	31999851	32000306	0.722088103
chr20	32000307	32000806	1.074197217
chr20	32005274	32005773	1.024114094
chr20	32005774	32005979	1.182281452
chr20	32026396	32026895	1.186198875
chr20	32026896	32027082	1.109972746
chr20	32161529	32162028	0.984665031
chr20	32162029	32162317	1.065431439
chr20	32194511	32195010	1.078806432
chr20	32195011	32195155	0.969789143
chr20	32198649	32199148	1.050533446
chr20	32199149	32199391	1.123299808
chr20	32207072	32207571	1.059053762
chr20	32210670	32211169	1.026132965
chr20	32211170	32211352	1.380334599
chr20	32212319	32212818	1.20903334
chr20	32212819	32213073	0.964986556
chr20	32215905	32216404	1.043717555
chr20	32217274	32217773	1.184556409
chr20	32217774	32217970	1.16753557
chr20	32224195	32224694	1.235444694
chr20	32227896	32228395	0.744308695
chr20	32228396	32228587	0.910414815
chr20	32231902	32232401	1.299770513
chr20	32232402	32232901	1.126436242
chr20	32245706	32246060	0.852056499
chr20	32246061	32246443	-6.782675335
chr20	32246444	32246890	1.439337597
chr20	32247052	32247551	3.691186832
chr20	32247615	32247936	4.951335142
chr20	32247937	32248436	1.252262424
chr20	32249882	32250381	1.205976896
chr20	32251087	32251586	0.727584257
chr20	32254998	32255497	1.529139438
chr20	32255498	32255997	1.065998622
chr20	32255998	32256497	1.728746775
chr20	32256930	32257385	1.530384704
chr20	32257386	32257768	1.052824397
chr20	32258239	32258738	3.279026684
chr20	32259953	32260452	2.882485126
chr20	32264032	32264531	1.363195122
chr20	32264532	32264847	1.20432945
chr20	32264848	32265183	0.974111677
chr20	32265184	32265596	1.328114796
chr20	32265756	32266255	1.087821635
chr20	32267310	32267809	1.038437054
chr20	32267810	32267955	1.336871897
chr20	32267956	32268455	1.227183107
chr20	32294814	32295313	1.395132383
chr20	32295314	32295813	1.043709517
chr20	32295814	32296025	1.34102662
chr20	32298110	32298609	1.087095961
chr20	32298610	32298809	1.260047554
chr20	32302229	32302728	1.0873626
chr20	32307650	32308149	0.850070469
chr20	32319315	32319814	0.421346588
chr20	32328457	32328956	1.052574936
chr20	32332658	32333157	1.030996995
chr20	32333158	32333355	1.417790495
chr20	32336478	32336977	1.122580876
chr20	32336978	32337128	1.456801175
chr20	32340727	32341226	0.910532439
chr20	32341227	32341479	1.023100601
chr20	32344703	32345202	1.033994607
chr20	32345203	32345399	1.192057427
chr20	32346271	32346770	0.947982382
chr20	32349417	32349916	1.121336706
chr20	32349917	32350111	1.341715517
chr20	32354406	32354905	1.119012694
chr20	32354906	32355097	1.333857923
chr20	32357639	32358138	0.963266409
chr20	32358139	32358348	1.351931595
chr20	32368846	32369345	1.070695576
chr20	32369346	32369443	1.139664936
chr20	32371287	32371786	1.325162979
chr20	32371787	32371920	2.051117762
chr20	32376418	32376917	1.109116087
chr20	32376918	32377030	1.615817709
chr20	32377073	32377572	1.011104281
chr20	32378543	32379042	1.000687144
chr20	32379043	32379542	0.800400373
chr20	32399030	32399529	1.298338884
chr20	32399530	32399714	1.919404265
chr20	32436022	32436521	1.133912816
chr20	32436522	32436700	1.176899755
chr20	32438507	32439006	0.989076649
chr20	32439632	32440131	1.009249228
chr20	32440132	32440259	1.50669479
chr20	32441051	32441550	1.146463916
chr20	32441551	32442050	1.328255263
chr20	32659621	32660120	1.034298865
chr20	32660121	32660386	1.321132068
chr20	32661118	32661532	1.027875151
chr20	32661533	32661922	0.86276693
chr20	32663429	32663928	0.817535292
chr20	32663929	32664096	1.295538705
chr20	32664257	32664727	0.971671708
chr20	32664728	32665227	0.495146171
chr20	32666060	32666559	1.116045203
chr20	32676864	32677363	1.074454892
chr20	32677364	32677863	0.986985943
chr20	32677864	32677961	1.099275745
chr20	32678072	32678571	1.02798089
chr20	32681230	32681729	1.064169295
chr20	32684212	32684711	0.86728706
chr20	32684712	32684861	0.87440142
chr20	32684971	32685470	0.940266794
chr20	32686053	32686552	0.805911438
chr20	32686553	32686689	1.422573211
chr20	32691017	32691516	0.823964494
chr20	32692923	32693422	1.053703055
chr20	32693423	32693601	1.164929527
chr20	32699651	32700150	0.619316594
chr20	32847920	32848419	1.080749776
chr20	32848420	32848590	1.388349667
chr20	32850387	32850886	1.061229335
chr20	32856546	32857045	0.60689978
chr20	32868320	32868819	1.11229994
chr20	32868820	32869221	1.109540712
chr20	32872995	32873494	1.107065004
chr20	32873495	32873690	0.909810693
chr20	32877887	32878305	0.934703714
chr20	32878306	32878490	1.087863893
chr20	32878491	32878984	1.022413735
chr20	32878985	32879484	0.911195705
chr20	32879913	32880412	1.07965933
chr20	32880413	32880563	1.33083157
chr20	32881636	32882135	1.206439859
chr20	32882950	32883449	0.87935438
chr20	32883450	32883641	2.193697481
chr20	32890923	32891411	1.070014287
chr20	32981325	32981824	0.97560746
chr20	32981825	32981937	1.282641106
chr20	32996206	32996705	0.895889265
chr20	32996706	32996848	1.295796196
chr20	33000070	33000569	1.009241294
chr20	33001297	33001796	0.917971174
chr20	33012035	33012534	1.085250111
chr20	33026028	33026527	0.930644528
chr20	33026528	33026686	0.866634152
chr20	33027709	33028208	1.06280661
chr20	33028209	33028399	1.222015918
chr20	33029762	33030261	1.10909222
chr20	33032841	33033340	1.017691763
chr20	33033341	33033516	1.216386778
chr20	33036965	33037464	1.008548433
chr20	33044944	33045443	0.935316719
chr20	33049647	33050146	0.894494944
chr20	33050147	33050276	1.427457659
chr20	33053879	33054378	0.889696568
chr20	33054379	33054473	0.889329391
chr20	33057602	33058101	0.861176699
chr20	33058998	33059497	1.073254322
chr20	33065326	33065825	0.96789055
chr20	33067184	33067683	1.008747368
chr20	33067684	33067844	1.003755433
chr20	33068153	33068652	0.980148163
chr20	33068653	33068703	0.799812221
chr20	33068704	33069203	0.861527755
chr20	33076820	33077319	1.039215438
chr20	33077320	33077408	0.822255173
chr20	33077409	33077908	1.080648118
chr20	33080055	33080554	1.062175144
chr20	33091885	33092384	1.026187202
chr20	33095249	33095748	0.904802898
chr20	33103938	33104437	1.011109665
chr20	33113822	33114321	0.896484116
chr20	33122181	33122680	0.955630998
chr20	33122681	33123180	1.204617777
chr20	33128134	33128633	0.915476794
chr20	33128634	33129012	1.099217464
chr20	33137458	33137957	0.965509892
chr20	33137958	33138083	0.842803326
chr20	33146862	33147108	0.488638642
chr20	33147109	33147398	1.238128163
chr20	33147399	33147898	0.932155696
chr20	33148248	33148747	1.167025627
chr20	33148748	33149033	1.02279468
chr20	33162657	33163156	1.048541456
chr20	33163157	33163300	1.142454092
chr20	33169101	33169600	0.887432312
chr20	33169601	33169726	1.078949343
chr20	33172990	33173489	0.950288018
chr20	33173490	33173634	1.301626465
chr20	33176006	33176505	1.16047434
chr20	33176506	33176661	0.835812502
chr20	33203595	33204094	0.972819959
chr20	33222168	33222667	1.105026841
chr20	33225429	33225928	0.918219145
chr20	33231717	33232216	1.076342434
chr20	33232828	33233327	0.655733483
chr20	33244733	33245232	1.008464653
chr20	33264509	33265008	1.048451908
chr20	33296244	33296743	0.693934443
chr20	33296744	33296853	1.732342619
chr20	33296854	33297353	1.020660906
chr20	33297611	33298110	0.97397413
chr20	33298111	33298610	1.148968118
chr20	33302327	33302826	1.184870689
chr20	33302827	33303326	1.103411509
chr20	33303327	33303419	0.761343178
chr20	33314812	33315311	1.092740226
chr20	33315312	33315461	1.237274339
chr20	33320112	33320611	1.088621016
chr20	33324243	33324742	0.888587302
chr20	33327916	33328415	1.099494336
chr20	33328416	33328915	0.932331256
chr20	33328916	33329415	0.919112214
chr20	33329416	33329915	0.826663849
chr20	33330416	33330915	1.025801367
chr20	33330916	33331395	1.041920984
chr20	33334360	33334859	1.131674934
chr20	33336955	33337454	1.053946355
chr20	33337455	33337954	0.978645229
chr20	33337955	33338454	0.895979012
chr20	33342274	33342773	1.025656682
chr20	33342774	33342921	1.312372609
chr20	33344772	33345271	1.075395591
chr20	33345272	33345771	1.006770768
chr20	33345772	33346157	1.083837704
chr20	33346357	33346856	0.986683075
chr20	33346857	33346986	1.594534049
chr20	33356016	33356515	1.083378627
chr20	33356516	33356639	1.690623583
chr20	33363845	33364344	1.057980044
chr20	33364345	33364501	0.886621739
chr20	33369673	33370172	0.970167233
chr20	33370173	33370457	1.463936223
chr20	33421127	33421626	0.779230148
chr20	33421627	33422126	0.662235148
chr20	33422127	33422515	1.012147309
chr20	33432772	33433271	3.004689657
chr20	33433272	33433544	4.322598374
chr20	33437513	33438012	5.751890947
chr20	33438783	33439282	1.005519342
chr20	33439707	33440133	1.002690565
chr20	33440134	33440591	1.178633676
chr20	33442083	33442510	1.064214157
chr20	33442511	33442976	0.976826973
chr20	33444358	33444857	0.987162399
chr20	33446995	33447494	0.935751856
chr20	33447495	33447606	0.82630828
chr20	33447607	33447950	0.952052693
chr20	33447951	33448374	0.85077398
chr20	33448997	33449496	1.163249929
chr20	33449497	33449615	1.1128125
chr20	33450366	33450865	1.044540334
chr20	33450942	33451441	0.988309808
chr20	33460199	33460698	0.221937517
chr20	33462515	33463014	1.506290125
chr20	33464077	33464576	1.122952789
chr20	33470346	33470845	1.171198344
chr20	33470846	33471042	0.909506045
chr20	33500648	33501092	0.920250141
chr20	33501093	33501427	0.956301611
chr20	33501428	33501763	0.896556086
chr20	33501764	33502049	1.11831021
chr20	33502050	33502490	0.939819879
chr20	33502770	33503269	1.808687054
chr20	33506987	33507486	0.932664108
chr20	33507487	33507625	1.385176748
chr20	33508091	33508590	1.123875394
chr20	33508591	33508660	0.966906681
chr20	33508661	33509037	0.943424577
chr20	33509038	33509305	1.092795502
chr20	33509306	33509495	0.94970173
chr20	33509496	33509919	0.943477945
chr20	33510875	33511374	0.909226265
chr20	33513250	33513738	1.045682501
